name,address,site_url,diocese,category,parish_list_url
St. Patrick Parish,"258 Main Street, Rutland, MA, 01543",https://stpatricksrutland.org/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Paul,"160 Main Street, Warren, MA, 01083",https://stpaulstan.com/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Peter,"18 North Street, Petersham, MA, 01366",https://nqcatholic.com,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Peter's Parish,"39 Church Avenue, Northbridge, MA, 01534",https://stpeterrockdale.org/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Richard of Chichester Parish,"4 Bridge Street, Sterling, MA, 01564",http://www.strichardsterling.org,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Roch Parish,"332 Main Street, Oxford, MA, 01540",https://strochoxford.com/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Rose of Lima,"244 WEst Main St, Northborough, MA, 01532",http://saintroseoflima.com,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Rose of Lima Parish,"244 West Main St, Northborough, MA, 01532",https://saintroseoflima.com/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Stanislaus,"2274 Main Street, West Warren, MA, 01092",https://ststanislauswestwarrenmass.org/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
St. Vincent de Paul Parish,"1 Forest Street, Baldwinville, MA, 01436",https://saintvincentcatholicchurch.com/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
The Catholic Community of Sacred Heart,"187 Hopedale Street, Hopedale, MA, 01747",https://sacredhearthopedale.org/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
"The Catholic Parishes of Millbury, MA",,https://stbrigidparish.org/,Diocese of Worcester,Sunday Mass Schedule,https://www.worcesterdiocese.org/parishfinder
Church of the Ascension,"2150 Raymac Rd. SW, Albuquerque, NM, 87105",,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Holy Family,"562 Atrisco Dr. SW, Albuquerque, NM, 87105",https://www.holyfamilynm.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Holy Ghost,"927 Arizona St. SE, Albuquerque, NM, 87108",https://holyghost.weconnect.com/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Immaculate Conception,"619 Copper Ave. NW, Albuquerque, NM, 87102-3140",http://www.iccabq.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Nativity of the Blessed Virgin Mary,"9502 Fourth St. NW, Albuquerque, NM, 87114",http://www.n-bvm.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Our Lady of Fatima,"4020 Lomas Blvd NE, Albuquerque, NM, 87110",http://www.fatimabq.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Our Lady of Guadalupe,"1860 Griegos Rd. NW, Albuquerque, NM, 87107",http://www.guadalupeabq.com/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Our Lady of Lavang,"1015 Chelwood Park NE, Albuquerque, NM, 87112",,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Our Lady of Perpetual Help,"1837 Alvarado Dr. NE, Albuquerque, NM, 87110",https://www.olphnm.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Our Lady of the Annunciation,"2621 Vermont St.NE, Albuquerque, NM, 87110",http://www.annunciationparishabq.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Our Lady of the Assumption,"811 Guaymas Pl. NE, Albuquerque, NM, 87108",http://www.olacs.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Our Lady of the Most Holy Rosary,"5415 Fortuna Rd. SW, Albuquerque, NM, 87105",http://www.holyrosaryabq.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Prince of Peace Catholic Community,"12500 Carmel Ave. NE, Albuquerque, NM, 87122",http://www.popabq.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Queen of Heaven,"5311 Phoenix Ave. NE, Albuquerque, NM, 87110",http://qofhabq.com/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Risen Savior Catholic Community,"7701 Wyoming Blvd. NE, Albuquerque, NM, 87109",http://www.risensaviorcc.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Sacred Heart,"309 Stover Ave. SW, Albuquerque, NM, 87102",http://www.sacredheartabq.com/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
San Felipe de Neri,"2005 North Plaza NW, Albuquerque, NM, 87104",http://www.sanfelipedeneri.org,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
San Ignacio,"1300 Walter St. NE, Albuquerque, NM, 87102",,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
San Jose,"2401 Broadway Blvd. SE, Albuquerque, NM, 87102-5009",https://www.sanjoseabq.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Sangre de Cristo,"8901 Candelaria Rd. NE, Albuquerque, NM, 87112",https://sangredecristoabq.com,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Santuario San Martin de Porres,"8301 Camino San Martin SW, Albuquerque, NM, 87121",https://santuariosanmartin.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
Shrine of St. Bernadette,"11509 Indian School Road NE, Albuquerque, NM, 87112",https://www.ssbnm.org,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
St. Anne,"1400 Arenal Rd. SW, Albuquerque, NM, 87105",https://stannechurchabq.com/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
St. Charles Borromeo,"1818 Coal Pl. SE, Albuquerque, NM, 87106",https://stcharlesnm.org/,Archdiocese of Santa Fe,1. Albuquerque,https://archdiosf.org/parishfinder
